fixed acidity,volatile acidity,citric acid,chlorides,free sulfur dioxide,density,alcohol,quality
6.6,0.32,0.24,0.06,42.5,0.99512,9.2,5
7.4,0.33,0.44,0.05,40.0,0.99679,9.0,5
7.2,0.3,0.3,0.05,40.0,0.99652,9.1,6
7.4,0.34,0.3,0.037,70.0,0.99698,10.4,6
6.3,0.1,0.24,0.039,25.0,0.99511,10.5,7
6.0,0.33,0.18,0.036,5.0,0.99125,11.5,4
7.2,0.2,0.3,0.039,43.0,0.9911,12.0,6
7.0,0.32,0.29,0.036,41.0,0.99168,12.2,6
7.2,0.2,0.3,0.039,43.0,0.9911,12.0,6
7.0,0.22,0.29,0.05,24.0,0.99556,9.8,6
7.0,0.23,0.42,0.042,37.0,0.99518,10.2,6
6.7,0.26,0.29,0.025,26.0,0.9929,11.0,6
6.9,0.3,0.29,0.053,24.0,0.99362,9.9,4
6.9,0.3,0.3,0.053,24.0,0.99361,9.9,4
7.6,0.21,0.35,0.041,7.0,0.9914,11.3,4
6.5,0.24,0.29,0.043,32.0,0.99453,10.1,6
7.0,0.27,0.29,0.059,28.0,0.9961,10.3,5
8.4,0.3,0.25,0.047,25.0,1.00016,9.1,5
6.5,0.19,0.27,0.037,13.0,0.9916,11.8,6
8.0,0.36,0.39,0.024,26.0,0.99116,11.9,6
9.2,0.19,0.42,0.047,16.0,0.99517,10.0,4
9.2,0.16,0.49,0.044,18.0,0.99514,10.2,4
8.0,0.26,0.28,0.038,72.0,0.99566,10.0,6
6.6,0.23,0.18,0.044,59.0,0.99558,9.5,5
7.9,0.44,0.26,0.033,23.0,0.99117,12.7,6
7.6,0.31,0.27,0.036,23.0,0.99399,11.0,6
7.1,0.21,0.28,0.034,23.0,0.99405,10.2,4
7.0,0.16,0.26,0.047,30.0,0.99622,10.1,6
6.3,0.38,0.17,0.08,50.0,0.99803,9.4,4
7.1,0.21,0.28,0.034,23.0,0.99405,10.2,4
8.2,0.24,0.3,0.05,23.0,0.99397,10.0,5
7.0,0.16,0.26,0.047,30.0,0.99622,10.1,6
6.3,0.41,0.16,0.032,25.0,0.99274,9.5,5
8.1,0.4,0.32,0.031,23.0,0.99176,13.3,7
6.8,0.26,0.43,0.045,53.0,0.9969,9.5,5
7.2,0.24,0.29,0.036,17.0,0.99411,10.1,6
7.2,0.24,0.29,0.036,17.0,0.99411,10.1,6
7.3,0.22,0.26,0.04,32.0,0.99194,11.2,6
8.1,0.34,0.28,0.04,70.0,0.99558,9.8,6
7.3,0.22,0.26,0.04,32.0,0.99194,11.2,6
8.1,0.34,0.28,0.04,70.0,0.99558,9.8,6
6.4,0.28,0.17,0.042,61.0,0.99577,9.4,5
6.3,0.29,0.14,0.045,50.0,0.99564,9.0,5
6.4,0.27,0.17,0.044,60.0,0.99578,9.4,5
7.4,0.35,0.2,0.054,63.0,0.99888,8.9,6
8.3,0.28,0.27,0.045,48.0,1.00014,9.1,6
6.4,0.35,0.35,0.034,9.0,0.99441,9.8,4
6.9,0.43,0.28,0.056,29.0,0.99594,9.4,5
8.0,0.26,0.28,0.05,34.0,0.99437,10.0,6
6.9,0.43,0.28,0.056,29.0,0.99594,9.4,5
7.3,0.27,0.37,0.042,36.0,0.9979,9.9,6
7.6,0.285,0.32,0.063,32.0,0.998,9.2,5
6.6,0.32,0.33,0.052,40.0,0.99316,10.0,5
7.6,0.285,0.32,0.063,32.0,0.998,9.2,5
6.6,0.34,0.34,0.051,40.5,0.99314,10.0,5
6.6,0.32,0.33,0.052,40.0,0.99316,10.0,5
6.5,0.27,0.26,0.042,21.0,0.99612,9.8,6
6.6,0.26,0.27,0.04,19.0,0.99295,10.5,6
6.7,0.27,0.26,0.043,61.0,0.99394,10.6,6
6.6,0.56,0.15,0.037,38.0,0.99642,9.4,5
6.6,0.56,0.15,0.037,38.0,0.99642,9.4,5
7.3,0.19,0.27,0.027,35.0,0.99248,11.0,7
6.3,0.2,0.26,0.027,36.0,0.99268,10.8,6
7.1,0.29,0.3,0.036,58.0,0.99954,9.0,5
7.8,0.32,0.33,0.031,47.0,0.99692,9.6,6
8.1,0.33,0.36,0.037,36.0,0.99592,10.6,6
8.1,0.33,0.36,0.037,36.0,0.99592,10.6,6
7.8,0.32,0.33,0.031,47.0,0.99692,9.6,6
6.6,0.33,0.24,0.045,31.0,0.99822,9.2,5
6.6,0.33,0.24,0.045,31.0,0.99822,9.2,5
8.2,0.26,0.33,0.053,11.0,0.99402,9.5,5
8.3,0.25,0.33,0.053,12.0,0.99404,9.5,5
7.0,0.26,0.26,0.039,37.0,0.99787,10.3,7
6.0,0.26,0.15,0.053,35.0,0.99347,8.8,5
7.0,0.28,0.32,0.038,27.0,0.99375,10.2,6
5.2,0.16,0.34,0.029,26.0,0.99155,10.1,6
6.8,0.34,0.1,0.049,29.0,0.9936,9.5,5
7.6,0.25,0.34,0.056,34.0,0.99434,9.5,5
5.6,0.35,0.4,0.022,23.0,0.9922,11.6,7
8.8,0.24,0.23,0.032,12.0,0.99571,10.7,6
6.0,0.29,0.21,0.043,20.0,0.99658,10.1,6
6.1,0.27,0.31,0.035,17.0,0.99076,11.1,7
7.4,0.56,0.09,0.071,19.0,0.99496,9.8,5
6.1,0.27,0.31,0.035,17.0,0.99076,11.1,7
6.3,0.27,0.37,0.047,58.0,0.99542,9.5,6
6.6,0.24,0.3,0.052,18.0,0.99825,9.4,6
6.8,0.32,0.3,0.049,22.0,0.99289,10.2,5
6.4,0.37,0.37,0.041,39.5,0.99432,9.8,6
6.2,0.26,0.37,0.047,54.0,0.99523,9.5,6
6.3,0.27,0.37,0.047,58.0,0.99542,9.5,6
6.4,0.3,0.16,0.05,55.0,0.9959,9.0,5
8.0,0.28,0.32,0.045,61.0,0.99543,10.1,6
6.7,0.24,0.32,0.079,37.0,0.99662,8.8,5
7.9,0.27,0.27,0.034,25.0,0.99088,11.9,6
7.9,0.27,0.27,0.034,25.0,0.99088,11.9,6
7.7,0.39,0.49,0.036,11.0,0.9966,10.0,6
6.0,0.2,0.24,0.075,49.0,0.99466,9.5,5
7.6,0.31,0.23,0.054,20.0,0.99836,9.7,4
7.6,0.31,0.23,0.054,20.0,0.99836,9.7,4
6.3,0.18,0.22,0.043,45.0,0.99238,10.2,5
8.6,0.23,0.25,0.031,13.0,0.99645,10.8,5
6.8,0.21,0.36,0.046,32.0,1.0,8.8,5
6.8,0.21,0.36,0.046,32.0,1.0,8.8,5
6.9,0.26,0.31,0.039,37.0,0.99376,11.4,6
6.8,0.21,0.36,0.046,32.0,1.0,8.8,5
6.4,0.31,0.4,0.039,39.0,0.99513,9.8,5
8.6,0.34,0.36,0.045,11.0,0.99556,9.4,4
8.6,0.34,0.36,0.045,11.0,0.99556,9.4,4
8.5,0.3,0.28,0.054,54.0,0.99543,9.4,6
7.4,0.4,0.41,0.053,37.0,0.99886,9.4,6
6.6,0.32,0.34,0.044,63.0,0.99526,9.7,6
7.1,0.34,0.31,0.032,36.0,0.99166,12.3,7
6.6,0.26,0.25,0.045,45.0,0.99691,9.8,6
6.2,0.28,0.45,0.045,46.0,0.99573,9.2,6
6.2,0.3,0.49,0.058,68.0,0.99656,9.4,6
5.6,0.175,0.29,0.043,20.0,0.99112,9.9,6
6.9,0.34,0.36,0.032,13.0,0.99214,9.8,5
6.9,0.34,0.3,0.029,34.0,0.99165,12.3,7
7.1,0.12,0.3,0.018,15.0,0.99004,11.9,7
7.1,0.32,0.29,0.038,33.0,0.99463,10.2,6
7.3,0.51,0.29,0.034,61.0,0.99683,9.5,6
7.1,0.12,0.3,0.018,15.0,0.99004,11.9,7
6.3,0.24,0.55,0.04,67.0,0.99596,9.2,5
7.5,0.41,0.23,0.054,28.0,0.99898,9.7,5
6.5,0.18,0.33,0.029,35.0,0.99114,11.5,7
8.2,0.2,0.38,0.053,41.0,0.99306,11.6,5
7.5,0.41,0.23,0.054,28.0,0.99898,9.7,5
6.5,0.18,0.33,0.029,35.0,0.99114,11.5,7
7.3,0.16,0.35,0.036,29.0,0.99342,10.2,6
6.4,0.16,0.37,0.037,27.0,0.99345,9.8,6
6.6,0.42,0.13,0.044,26.0,0.99772,9.0,5
5.8,0.3,0.12,0.036,57.0,0.99239,10.5,6
6.7,0.54,0.27,0.049,8.0,0.99502,9.4,4
6.7,0.54,0.27,0.049,8.0,0.99502,9.4,4
6.4,0.22,0.3,0.046,53.0,0.99479,10.8,5
6.8,0.23,0.3,0.043,19.0,0.99207,10.7,7
9.0,0.26,0.34,0.029,21.0,0.99497,10.6,6
6.5,0.23,0.25,0.046,15.0,0.99828,9.2,6
5.9,0.28,0.14,0.032,30.0,0.99542,9.5,6
5.9,0.28,0.14,0.032,30.0,0.99542,9.5,6
6.2,0.27,0.18,0.028,20.0,0.99228,10.0,5
9.0,0.29,0.34,0.03,34.0,0.99706,10.6,5
9.0,0.26,0.34,0.029,21.0,0.99497,10.6,6
8.9,0.27,0.34,0.029,19.5,0.99669,10.6,5
6.5,0.23,0.25,0.046,15.0,0.99828,9.2,6
6.9,0.32,0.3,0.036,28.0,0.99269,11.0,6
7.2,0.22,0.24,0.041,17.0,0.99196,11.2,6
6.7,0.5,0.38,0.046,26.0,0.99662,9.6,5
6.2,0.33,0.14,0.052,27.0,0.99475,9.4,5
6.3,0.26,0.42,0.045,62.0,0.99544,9.5,6
7.5,0.2,0.47,0.052,51.0,0.99944,9.3,5
6.2,0.33,0.14,0.052,27.0,0.99475,9.4,5
6.3,0.26,0.42,0.045,62.0,0.99544,9.5,6
6.6,0.36,0.52,0.046,8.0,0.9966,9.4,5
6.3,0.13,0.42,0.043,63.0,0.99066,11.2,7
6.4,0.15,0.44,0.043,67.0,0.9907,11.2,7
6.3,0.13,0.42,0.043,63.0,0.99066,11.2,7
6.4,0.15,0.44,0.043,67.0,0.9907,11.2,7
6.3,0.13,0.42,0.043,63.0,0.99066,11.2,7
6.9,0.32,0.26,0.03,11.0,0.99106,11.1,6
6.9,0.28,0.22,0.052,36.0,0.99696,9.6,5
6.9,0.32,0.26,0.03,11.0,0.99106,11.1,6
6.6,0.41,0.16,0.037,28.0,0.99167,10.6,6
7.3,0.37,0.16,0.048,59.0,0.99902,8.9,5
6.9,0.21,0.24,0.021,17.0,0.98992,12.3,7
6.6,0.24,0.28,0.028,39.0,0.99182,11.4,5
6.8,0.28,0.36,0.043,60.0,0.99556,9.6,6
6.6,0.24,0.24,0.034,25.0,0.99582,10.3,6
6.6,0.24,0.28,0.028,39.0,0.99182,11.4,5
7.0,0.16,0.32,0.032,29.0,0.98972,12.1,6
7.0,0.14,0.28,0.026,10.0,0.99352,9.9,5
6.3,0.34,0.36,0.035,31.0,0.9946,9.7,5
6.8,0.26,0.24,0.043,70.0,0.99273,10.5,5
6.5,0.27,0.4,0.039,74.0,0.99582,9.4,5
6.7,0.25,0.36,0.037,63.0,0.99553,9.6,5
5.8,0.3,0.27,0.014,45.0,0.98914,12.6,7
7.7,0.3,0.26,0.053,36.0,0.99976,10.4,5
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
5.1,0.14,0.25,0.039,15.0,0.9919,9.2,6
6.8,0.18,0.3,0.062,19.0,0.99808,9.0,7
7.2,0.615,0.1,0.068,25.0,0.99499,9.7,4
6.9,0.13,0.28,0.05,47.0,0.99655,10.1,6
6.7,0.34,0.3,0.059,24.0,0.99615,11.0,7
7.3,0.32,0.29,0.038,32.0,0.99296,10.8,5
6.3,0.21,0.29,0.048,49.0,0.99482,10.8,5
8.2,0.52,0.34,0.042,18.0,0.99366,10.6,5
7.8,0.28,0.31,0.046,28.0,0.99434,9.8,5
6.4,0.22,0.34,0.023,56.0,0.98958,11.7,6
7.8,0.28,0.31,0.046,28.0,0.99434,9.8,5
6.9,0.32,0.27,0.034,58.0,0.99938,9.0,6
6.8,0.11,0.42,0.042,51.0,0.99059,11.3,7
6.2,0.26,0.32,0.031,64.0,0.99835,9.4,5
6.4,0.22,0.34,0.023,56.0,0.98958,11.7,6
6.7,0.3,0.29,0.025,37.0,0.99159,11.3,7
6.7,0.3,0.29,0.025,37.0,0.99159,11.3,7
7.1,0.2,0.3,0.019,4.0,0.98931,12.0,6
7.2,0.2,0.36,0.028,22.0,0.9938,10.6,6
8.9,0.26,0.33,0.024,47.0,0.99558,10.8,6
7.5,0.25,0.32,0.024,53.0,0.99563,10.8,6
7.1,0.2,0.3,0.019,4.0,0.98931,12.0,6
6.3,0.27,0.46,0.053,44.0,0.99691,9.4,5
6.5,0.3,0.39,0.038,61.0,0.9959,9.4,5
6.7,0.3,0.29,0.025,37.0,0.99159,11.3,7
6.6,0.36,0.52,0.05,29.0,0.99628,9.4,5
6.15,0.21,0.37,0.021,20.0,0.99076,12.0,5
6.5,0.18,0.41,0.039,47.0,0.99678,10.3,7
6.5,0.18,0.41,0.039,47.0,0.99678,10.3,7
6.5,0.18,0.41,0.039,47.0,0.99678,10.3,7
6.6,0.26,0.21,0.026,48.0,0.99089,11.3,7
6.6,0.35,0.35,0.063,31.0,0.99537,9.4,6
6.6,0.36,0.52,0.05,29.0,0.99628,9.4,5
6.6,0.26,0.21,0.026,48.0,0.99089,11.3,7
6.5,0.18,0.41,0.039,47.0,0.99678,10.3,7
6.15,0.21,0.37,0.021,20.0,0.99076,12.0,5
8.0,0.24,0.26,0.033,36.0,0.99316,10.4,7
7.8,0.17,0.23,0.029,39.0,0.99272,10.7,7
7.0,0.24,0.24,0.03,42.0,0.99636,10.2,6
5.9,0.445,0.26,0.027,23.0,0.99148,10.5,6
6.7,0.28,0.28,0.012,36.0,0.99064,11.7,7
6.8,0.44,0.2,0.065,61.0,0.99884,8.6,5
7.2,0.24,0.27,0.034,40.0,0.99773,9.0,5
8.2,0.32,0.26,0.062,26.0,0.98974,12.8,6
7.2,0.24,0.27,0.034,40.0,0.99773,9.0,5
7.5,0.13,0.38,0.023,42.0,0.99112,11.8,6
9.2,0.14,0.37,0.034,36.0,0.99136,11.6,6
7.4,0.2,0.37,0.028,28.0,0.99132,11.8,6
6.1,0.15,0.35,0.042,55.0,0.99642,10.6,5
8.1,0.33,0.22,0.047,24.0,0.99527,10.3,5
6.7,0.12,0.3,0.048,38.0,0.99352,10.1,7
5.8,0.15,0.28,0.037,43.0,0.99198,9.3,5
6.6,0.23,0.29,0.057,29.0,0.99756,10.2,6
7.0,0.34,0.39,0.066,43.0,0.99561,9.5,5
7.3,0.22,0.31,0.018,45.0,0.98936,12.9,7
6.4,0.28,0.27,0.042,45.0,0.99786,8.7,5
6.8,0.19,0.23,0.034,71.0,0.9942,10.1,5
7.1,0.23,0.24,0.039,60.0,0.9948,10.0,4
6.45,0.14,0.42,0.05,51.0,0.99116,11.1,7
6.5,0.15,0.44,0.052,65.0,0.99688,10.3,7
7.1,0.15,0.34,0.033,27.0,0.98974,12.2,6
6.7,0.33,0.34,0.067,35.0,0.99542,9.3,6
7.2,0.3,0.26,0.041,46.0,0.99154,11.3,6
7.0,0.23,0.33,0.043,46.0,0.99118,10.8,6
6.2,0.21,0.34,0.03,36.0,0.9914,12.5,7
8.3,0.4,0.41,0.05,15.0,0.9979,9.3,5
5.9,0.34,0.31,0.03,38.0,0.98892,12.9,7
6.6,0.12,0.25,0.039,21.0,0.99114,11.2,7
6.8,0.26,0.4,0.046,45.0,0.99583,9.3,5
5.9,0.34,0.31,0.03,38.0,0.98892,12.9,7
5.9,0.3,0.3,0.03,38.0,0.98892,12.9,7
7.0,0.15,0.3,0.049,46.0,0.99704,9.5,7
7.9,0.37,0.31,0.037,5.0,0.9911,11.9,6
7.2,0.35,0.25,0.032,23.0,0.99334,10.3,7
7.2,0.32,0.24,0.033,23.0,0.99334,10.3,7
7.6,0.1,0.33,0.031,33.0,0.99094,11.2,6
6.2,0.25,0.31,0.03,32.0,0.99014,12.0,6
7.1,0.31,0.17,0.042,21.0,0.99304,9.6,5
7.6,0.18,0.28,0.041,29.0,0.99652,9.2,6
8.0,0.17,0.29,0.029,52.0,0.98944,12.9,6
7.2,0.19,0.27,0.061,46.0,0.99772,9.3,6
7.6,0.32,0.25,0.03,15.0,0.99367,12.1,6
7.1,0.31,0.17,0.042,21.0,0.99304,9.6,5
6.6,0.21,0.29,0.026,35.0,0.99183,11.2,6
7.0,0.16,0.36,0.029,28.0,0.99126,11.2,7
8.0,0.17,0.29,0.029,52.0,0.98944,12.9,6
6.6,0.24,0.38,0.042,56.0,0.99577,9.2,5
7.2,0.19,0.27,0.061,46.0,0.99772,9.3,6
7.6,0.18,0.28,0.041,29.0,0.99652,9.2,6
6.9,0.3,0.25,0.041,26.0,0.99428,9.3,6
6.2,0.28,0.27,0.03,26.0,0.99388,10.7,6
6.9,0.31,0.32,0.024,20.0,0.99208,9.8,6
6.7,0.23,0.25,0.036,28.0,0.99256,10.3,6
6.2,0.28,0.27,0.03,26.0,0.99388,10.7,6
5.7,0.23,0.28,0.025,26.0,0.9925,11.3,6
6.5,0.22,0.5,0.048,36.0,0.99904,8.8,6
7.0,0.18,0.37,0.043,16.0,0.99216,10.8,5
6.9,0.31,0.32,0.024,20.0,0.99208,9.8,6
6.9,0.3,0.25,0.041,26.0,0.99428,9.3,6
6.5,0.46,0.31,0.027,15.0,0.99165,11.5,7
6.5,0.23,0.36,0.038,43.0,0.99924,8.8,5
6.5,0.23,0.36,0.038,43.0,0.99924,8.8,5
6.5,0.23,0.36,0.038,43.0,0.99924,8.8,5
7.5,0.28,0.39,0.045,59.0,0.9972,9.6,6
6.5,0.23,0.36,0.038,43.0,0.99924,8.8,5
6.8,0.23,0.42,0.044,56.0,0.9958,9.3,6
7.8,0.25,0.34,0.044,66.0,0.99976,8.9,5
7.8,0.25,0.34,0.044,66.0,0.99976,8.9,5
6.4,0.21,0.44,0.045,47.0,0.9957,9.1,5
6.8,0.23,0.42,0.044,56.0,0.9958,9.3,6
6.8,0.24,0.37,0.043,59.0,0.99579,9.4,6
7.8,0.25,0.28,0.04,46.0,0.99541,10.1,6
7.8,0.25,0.34,0.044,66.0,0.99976,8.9,5
6.8,0.16,0.29,0.046,59.0,0.99518,10.8,6
5.2,0.28,0.29,0.028,18.0,0.99168,10.0,6
7.5,0.18,0.31,0.029,53.0,0.99276,10.9,6
7.5,0.26,0.3,0.027,29.0,0.99085,12.0,7
7.6,0.4,0.27,0.03,32.0,0.99172,12.3,7
7.5,0.26,0.25,0.038,29.0,0.99312,10.4,6
7.5,0.18,0.31,0.029,53.0,0.99276,10.9,6
6.9,0.23,0.32,0.045,62.0,0.9972,10.5,5
5.3,0.2,0.31,0.036,22.0,0.99278,9.8,6
6.5,0.17,0.31,0.041,34.0,0.99092,10.5,6
6.5,0.29,0.31,0.035,24.0,0.99053,11.4,7
6.8,0.3,0.22,0.06,41.0,0.99858,9.2,5
7.9,0.51,0.36,0.051,30.0,0.9984,9.7,5
7.9,0.51,0.34,0.049,13.0,0.99335,10.0,5
6.5,0.29,0.31,0.035,24.0,0.99053,11.4,7
7.1,0.29,0.28,0.048,50.0,0.9949,10.3,6
6.5,0.17,0.31,0.041,34.0,0.99092,10.5,6
7.4,0.2,0.28,0.047,29.0,0.99532,9.8,7
6.9,0.615,0.42,0.067,24.0,0.99727,9.3,5
6.8,0.32,0.28,0.034,25.0,0.99026,12.4,7
6.3,0.2,0.19,0.048,54.0,0.99668,9.3,6
6.9,0.615,0.42,0.067,24.0,0.99727,9.3,5
8.0,0.23,0.28,0.048,49.0,0.9952,9.5,6
6.7,0.27,0.33,0.034,9.0,0.99144,10.5,6
6.7,0.27,0.33,0.034,9.0,0.99144,10.5,6
6.7,0.44,0.22,0.032,19.0,0.99015,12.8,7
7.0,0.34,0.3,0.045,44.0,0.9914,10.8,6
7.3,0.26,0.33,0.057,48.0,0.99693,10.0,6
7.3,0.26,0.33,0.057,48.0,0.99693,10.0,6
6.8,0.17,0.36,0.036,38.0,0.99006,12.0,6
7.1,0.43,0.3,0.025,15.0,0.99126,12.6,6
5.9,0.17,0.28,0.027,5.0,0.98985,10.6,5
8.6,0.33,0.34,0.059,42.0,0.99882,10.0,6
5.6,0.12,0.26,0.038,18.0,0.99477,9.2,5
5.8,0.13,0.26,0.039,19.0,0.99478,9.3,6
7.7,0.18,0.35,0.055,25.0,0.99576,10.2,6
7.7,0.16,0.36,0.054,25.0,0.99578,10.2,6
6.0,0.26,0.15,0.06,51.0,0.99354,8.7,5
7.3,0.32,0.35,0.05,8.0,0.99244,10.7,5
7.7,0.3,0.34,0.048,4.0,0.99084,12.1,6
7.9,0.16,0.3,0.05,58.0,0.99612,9.5,6
6.4,0.27,0.29,0.028,17.0,0.99356,11.2,6
6.9,0.16,0.37,0.034,36.0,0.98952,12.0,6
7.9,0.16,0.3,0.05,58.0,0.99612,9.5,6
7.7,0.3,0.34,0.048,4.0,0.99084,12.1,6
7.3,0.32,0.35,0.05,8.0,0.99244,10.7,5
6.4,0.44,0.44,0.048,29.0,0.99955,8.8,7
6.2,0.29,0.32,0.026,39.0,0.9892,13.1,7
7.6,0.39,0.32,0.035,22.0,0.99144,12.5,7
7.6,0.2,0.36,0.043,24.0,0.99237,11.3,6
7.6,0.39,0.32,0.035,22.0,0.99144,12.5,7
6.7,0.2,0.37,0.025,42.0,0.99022,11.4,5
6.2,0.235,0.34,0.036,4.0,0.99032,12.2,5
7.1,0.2,0.31,0.053,32.0,0.99587,10.4,6
7.1,0.2,0.31,0.053,32.0,0.99587,10.4,6
7.1,0.2,0.31,0.053,32.0,0.99587,10.4,6
8.0,0.3,0.36,0.034,8.0,0.99354,12.2,6
6.9,0.4,0.42,0.066,41.0,0.99552,9.4,5
6.9,0.4,0.43,0.065,42.0,0.99552,9.4,5
7.1,0.2,0.31,0.053,32.0,0.99587,10.4,6
6.6,0.25,0.51,0.047,61.0,0.99604,9.2,5
6.8,0.26,0.44,0.046,52.0,0.99584,9.4,5
6.5,0.37,0.3,0.033,39.0,0.98894,13.5,7
6.8,0.35,0.53,0.053,37.0,0.9963,9.4,5
6.5,0.37,0.3,0.033,39.0,0.98894,13.5,7
6.8,0.35,0.53,0.053,37.0,0.9963,9.4,5
6.9,0.31,0.32,0.036,34.0,0.99068,11.4,7
6.7,0.16,0.37,0.036,45.0,0.98964,12.4,7
6.6,0.25,0.51,0.047,61.0,0.99604,9.2,5
6.8,0.26,0.44,0.046,52.0,0.99584,9.4,5
5.6,0.15,0.31,0.038,8.0,0.9923,10.5,6
7.3,0.2,0.26,0.04,36.0,0.99238,10.8,6
7.0,0.27,0.48,0.042,60.0,0.99566,9.4,6
5.8,0.32,0.31,0.049,25.0,0.99067,12.2,7
7.8,0.26,0.31,0.025,22.0,0.99066,12.1,7
7.4,0.3,0.32,0.03,23.0,0.9929,10.9,5
6.7,0.16,0.34,0.026,27.0,0.9934,10.1,6
5.8,0.32,0.31,0.049,25.0,0.99067,12.2,7
6.7,0.19,0.39,0.032,14.0,0.98912,13.0,7
6.6,0.36,0.24,0.038,15.0,0.99066,11.0,5
7.2,0.17,0.41,0.052,24.0,0.99228,10.8,5
6.7,0.19,0.39,0.032,14.0,0.98912,13.0,7
6.0,0.11,0.47,0.052,69.0,0.9958,9.3,4
6.0,0.21,0.34,0.042,63.0,0.99052,11.4,6
6.6,0.4,0.46,0.056,42.0,0.9968,9.9,5
6.5,0.2,0.24,0.044,25.0,0.99502,10.5,5
7.6,0.27,0.34,0.04,18.0,0.99084,12.4,6
7.2,0.26,0.4,0.047,52.0,0.99573,9.5,6
6.3,0.25,0.22,0.048,41.0,0.99256,10.5,6
6.5,0.22,0.45,0.053,52.0,0.9959,9.1,6
6.4,0.14,0.31,0.034,53.0,0.99084,11.5,7
6.4,0.14,0.31,0.034,53.0,0.99084,11.5,7
7.1,0.26,0.32,0.044,31.0,0.99644,11.2,5
6.6,0.22,0.34,0.05,59.0,0.99526,10.8,5
6.6,0.45,0.43,0.064,31.0,0.9954,9.4,5
6.6,0.17,0.3,0.031,13.0,0.99095,11.0,6
7.2,0.44,0.28,0.048,22.0,0.99188,11.3,7
6.2,0.15,0.27,0.041,51.0,0.9909,11.2,6
6.3,0.25,0.22,0.048,41.0,0.99256,10.5,6
6.5,0.22,0.45,0.053,52.0,0.9959,9.1,6
7.3,0.26,0.3,0.05,35.0,0.99581,10.4,6
6.9,0.15,0.29,0.033,14.0,0.99132,11.2,7
5.8,0.22,0.29,0.034,34.0,0.98936,11.1,7
6.5,0.37,0.33,0.036,23.0,0.99136,11.2,6
5.5,0.375,0.38,0.036,17.0,0.99142,10.5,6
5.9,0.2,0.4,0.047,23.0,0.99232,10.0,6
5.9,0.22,0.38,0.046,24.0,0.99232,10.0,6
8.0,0.22,0.31,0.049,24.0,0.993,10.9,5
6.5,0.22,0.29,0.028,16.0,0.99311,10.9,7
6.9,0.15,0.29,0.033,14.0,0.99132,11.2,7
5.8,0.2,0.34,0.035,40.0,0.98993,11.7,5
6.7,0.24,0.29,0.053,55.0,0.99839,9.0,5
7.3,0.23,0.34,0.052,19.0,0.99574,10.0,5
7.9,0.2,0.39,0.041,37.0,0.99093,11.9,5
5.3,0.16,0.39,0.028,40.0,0.99156,10.6,6
6.4,0.21,0.28,0.047,29.0,0.99278,11.0,6
6.9,0.33,0.26,0.027,46.0,0.9924,11.2,7
6.9,0.33,0.26,0.027,46.0,0.9924,11.2,7
6.6,0.21,0.36,0.034,48.0,0.99165,10.5,6
7.3,0.21,0.33,0.037,66.0,0.9923,10.2,6
6.4,0.21,0.28,0.047,29.0,0.99278,11.0,6
5.1,0.11,0.32,0.028,12.0,0.99008,12.2,6
6.5,0.15,0.32,0.036,19.0,0.98964,12.3,6
5.3,0.16,0.39,0.028,40.0,0.99156,10.6,6
5.6,0.19,0.46,0.032,33.0,0.9909,10.4,6
6.7,0.48,0.32,0.021,22.0,0.9889,12.7,7
6.2,0.23,0.23,0.018,18.0,0.99178,10.6,5
6.0,0.17,0.29,0.028,25.0,0.99076,12.3,6
6.7,0.48,0.32,0.021,22.0,0.9889,12.7,7
6.7,0.15,0.38,0.037,20.0,0.99046,11.4,6
6.7,0.15,0.38,0.037,20.0,0.99046,11.4,6
6.4,0.22,0.31,0.04,57.0,0.99672,10.7,5
6.5,0.15,0.55,0.045,75.0,0.99482,9.3,5
5.9,0.32,0.33,0.027,35.0,0.98945,12.7,6
5.7,0.37,0.3,0.029,24.0,0.98883,11.7,6
7.9,0.25,0.35,0.039,22.0,0.99362,10.7,5
7.2,0.21,0.28,0.033,38.0,0.99075,11.8,7
7.0,0.24,0.3,0.039,37.0,0.99436,9.9,5
6.8,0.475,0.33,0.047,16.0,0.98988,13.4,7
7.0,0.28,0.32,0.032,30.0,0.99158,12.8,7
6.9,0.4,0.3,0.033,24.0,0.99265,12.8,6
6.6,0.41,0.31,0.042,18.0,0.99195,10.5,5
6.4,0.2,0.28,0.032,24.0,0.99168,11.5,5
8.5,0.22,0.34,0.04,5.0,0.9918,10.5,4
8.4,0.36,0.36,0.032,21.0,0.99313,13.0,6
6.9,0.2,0.3,0.041,40.0,0.9932,10.2,6
6.7,0.42,0.46,0.054,67.0,0.99848,9.0,5
6.4,0.125,0.36,0.044,22.0,0.99014,11.7,7
6.4,0.44,0.26,0.054,20.0,0.9952,10.0,5
7.0,0.31,0.39,0.055,42.0,0.99652,10.3,5
6.7,0.42,0.46,0.054,67.0,0.99848,9.0,5
8.6,0.18,0.28,0.032,25.0,0.99104,11.1,5
6.2,0.21,0.26,0.05,59.0,0.99772,9.0,5
6.1,0.16,0.37,0.031,37.0,0.9922,10.5,6
